Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,Season,Overall Rating_home,Attack_home,Midfield_home,Defence_home,Num of Players_home,Build-up Style_home,Overall Rating_away,Attack_away,Midfield_away,Defence_away,Num of Players_away,Build-up Style_away
B1,2022-09-09,19:45,St Truiden,Standard,1,2,A,0.0,2.0,A,22.0,11.0,5.0,2.0,12.0,14.0,7.0,0.0,0.0,3.0,0.0,0.0,2.15,3.3,3.3,2022-2023,68.0,68.0,68.0,66.0,24.0,Fast build up,,,,,,
B1,2022-09-10,15:00,Kortrijk,Mechelen,1,4,A,0.0,2.0,A,12.0,10.0,3.0,5.0,7.0,13.0,10.0,3.0,3.0,5.0,0.0,0.0,2.6,3.4,2.6,2022-2023,68.0,66.0,68.0,65.0,28.0,Balanced,69.0,70.0,71.0,67.0,28.0,Balanced
B1,2022-09-10,17:15,Oostende,Eupen,1,0,H,0.0,0.0,D,10.0,13.0,5.0,3.0,14.0,19.0,3.0,6.0,5.0,3.0,1.0,0.0,2.1,3.6,3.3,2022-2023,68.0,68.0,68.0,66.0,28.0,Long ball,67.0,70.0,68.0,64.0,28.0,Balanced
B1,2022-09-10,17:15,Seraing,Club Brugge,0,2,A,0.0,0.0,D,4.0,11.0,1.0,4.0,20.0,9.0,2.0,1.0,4.0,2.0,0.0,0.0,7.5,4.75,1.4,2022-2023,65.0,66.0,65.0,64.0,28.0,Long ball,75.0,74.0,76.0,72.0,28.0,Balanced
B1,2022-09-10,19:45,Oud-Heverlee Leuven,Charleroi,3,2,H,1.0,1.0,D,10.0,7.0,4.0,5.0,10.0,14.0,2.0,1.0,1.0,4.0,0.0,0.0,2.75,3.5,2.37,2022-2023,69.0,74.0,70.0,68.0,23.0,Long ball,69.0,70.0,70.0,68.0,27.0,Fast build up
B1,2022-09-11,12:30,Westerlo,Anderlecht,2,1,H,1.0,0.0,H,13.0,12.0,6.0,3.0,9.0,15.0,1.0,6.0,2.0,3.0,0.0,0.0,2.8,3.3,2.45,2022-2023,,,,,,,72.0,72.0,72.0,71.0,28.0,Balanced
B1,2022-09-11,15:00,Cercle Brugge,Antwerp,0,2,A,0.0,1.0,A,13.0,11.0,6.0,4.0,9.0,13.0,3.0,3.0,1.0,3.0,0.0,0.0,2.8,3.4,2.4,2022-2023,69.0,70.0,69.0,66.0,25.0,Fast build up,73.0,76.0,72.0,73.0,27.0,Balanced
B1,2022-09-11,17:30,St. Gilloise,Genk,1,2,A,0.0,1.0,A,10.0,14.0,3.0,4.0,14.0,12.0,4.0,5.0,4.0,3.0,0.0,0.0,2.05,3.5,3.4,2022-2023,72.0,71.0,73.0,71.0,25.0,Long ball,73.0,72.0,74.0,72.0,28.0,Balanced
B1,2022-09-11,20:00,Gent,Waregem,2,0,H,0.0,0.0,D,23.0,5.0,6.0,1.0,7.0,10.0,4.0,4.0,0.0,2.0,0.0,0.0,1.33,5.0,8.0,2022-2023,,71.0,71.0,73.0,27.0,Slow Build up,68.0,70.0,68.0,66.0,28.0,Balanced
B1,2022-09-16,19:45,Antwerp,Seraing,2,1,H,2.0,1.0,H,12.0,10.0,4.0,2.0,12.0,12.0,5.0,3.0,3.0,2.0,0.0,0.0,1.33,5.25,8.0,2022-2023,73.0,76.0,72.0,73.0,27.0,Balanced,65.0,66.0,65.0,64.0,28.0,Long ball
B1,2022-09-17,15:00,Mechelen,Oud-Heverlee Leuven,0,0,D,0.0,0.0,D,12.0,10.0,2.0,1.0,8.0,8.0,10.0,1.0,2.0,2.0,1.0,0.0,1.85,3.8,3.8,2022-2023,69.0,70.0,71.0,67.0,28.0,Balanced,69.0,74.0,70.0,68.0,23.0,Long ball
B1,2022-09-17,17:15,Cercle Brugge,Oostende,2,2,D,2.0,0.0,H,18.0,16.0,6.0,7.0,11.0,10.0,10.0,7.0,1.0,3.0,0.0,0.0,1.8,3.5,4.5,2022-2023,69.0,70.0,69.0,66.0,25.0,Fast build up,68.0,68.0,68.0,66.0,28.0,Long ball
B1,2022-09-17,17:15,Waregem,St Truiden,0,3,A,0.0,1.0,A,4.0,18.0,2.0,8.0,13.0,15.0,0.0,4.0,1.0,3.0,1.0,0.0,2.87,3.25,2.45,2022-2023,68.0,70.0,68.0,66.0,28.0,Balanced,68.0,68.0,68.0,66.0,24.0,Fast build up
B1,2022-09-17,19:45,Charleroi,Westerlo,2,3,A,1.0,2.0,A,14.0,7.0,4.0,3.0,9.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.1,3.5,3.4,2022-2023,69.0,70.0,70.0,68.0,27.0,Fast build up,,,,,,
B1,2022-09-18,12:30,Genk,Gent,1,0,H,0.0,0.0,D,10.0,9.0,6.0,0.0,13.0,11.0,5.0,5.0,2.0,2.0,0.0,0.0,2.2,3.4,3.1,2022-2023,73.0,72.0,74.0,72.0,28.0,Balanced,,71.0,71.0,73.0,27.0,Slow Build up
B1,2022-09-18,15:00,Eupen,St. Gilloise,1,2,A,1.0,1.0,D,9.0,12.0,4.0,3.0,8.0,19.0,5.0,5.0,3.0,2.0,1.0,0.0,4.0,3.5,1.9,2022-2023,67.0,70.0,68.0,64.0,28.0,Balanced,72.0,71.0,73.0,71.0,25.0,Long ball
B1,2022-09-18,17:30,Standard,Club Brugge,3,0,H,1.0,0.0,H,9.0,10.0,6.0,1.0,10.0,14.0,1.0,8.0,4.0,2.0,1.0,0.0,3.8,3.6,1.9,2022-2023,,,,,,,75.0,74.0,76.0,72.0,28.0,Balanced
B1,2022-09-18,20:00,Anderlecht,Kortrijk,4,1,H,1.0,0.0,H,12.0,8.0,5.0,3.0,17.0,8.0,9.0,6.0,1.0,2.0,0.0,0.0,1.33,5.5,7.5,2022-2023,72.0,72.0,72.0,71.0,28.0,Balanced,68.0,66.0,68.0,65.0,28.0,Balanced
B1,2022-09-30,19:45,Standard,Seraing,0,2,A,0.0,1.0,A,13.0,10.0,3.0,3.0,9.0,14.0,9.0,4.0,1.0,4.0,0.0,0.0,1.65,4.0,5.25,2022-2023,,,,,,,65.0,66.0,65.0,64.0,28.0,Long ball
B1,2022-10-01,15:00,Oud-Heverlee Leuven,St. Gilloise,0,3,A,0.0,2.0,A,8.0,11.0,2.0,6.0,7.0,15.0,6.0,8.0,2.0,3.0,0.0,0.0,4.5,3.75,1.72,2022-2023,69.0,74.0,70.0,68.0,23.0,Long ball,72.0,71.0,73.0,71.0,25.0,Long ball
B1,2022-10-01,17:15,Oostende,Genk,1,2,A,1.0,1.0,D,12.0,10.0,7.0,5.0,17.0,10.0,2.0,6.0,1.0,1.0,1.0,0.0,4.2,3.8,1.75,2022-2023,68.0,68.0,68.0,66.0,28.0,Long ball,73.0,72.0,74.0,72.0,28.0,Balanced
B1,2022-10-01,17:15,Westerlo,Waregem,2,0,H,1.0,0.0,H,9.0,12.0,4.0,3.0,12.0,11.0,5.0,12.0,3.0,3.0,0.0,0.0,1.57,4.0,5.25,2022-2023,,,,,,,68.0,70.0,68.0,66.0,28.0,Balanced
B1,2022-10-01,19:45,Club Brugge,Mechelen,3,0,H,1.0,0.0,H,21.0,6.0,10.0,2.0,2.0,10.0,5.0,3.0,0.0,0.0,0.0,0.0,1.45,4.5,5.75,2022-2023,75.0,74.0,76.0,72.0,28.0,Balanced,69.0,70.0,71.0,67.0,28.0,Balanced
B1,2022-10-02,12:30,Anderlecht,Charleroi,0,1,A,0.0,0.0,D,21.0,5.0,8.0,2.0,9.0,14.0,14.0,5.0,2.0,3.0,0.0,0.0,1.6,4.0,5.0,2022-2023,72.0,72.0,72.0,71.0,28.0,Balanced,69.0,70.0,70.0,68.0,27.0,Fast build up
B1,2022-10-02,15:00,Gent,Cercle Brugge,3,4,A,0.0,1.0,A,12.0,14.0,7.0,5.0,15.0,15.0,6.0,4.0,3.0,5.0,0.0,0.0,1.6,4.0,5.0,2022-2023,,71.0,71.0,73.0,27.0,Slow Build up,69.0,70.0,69.0,66.0,25.0,Fast build up
B1,2022-10-02,17:30,Kortrijk,Antwerp,2,1,H,2.0,0.0,H,13.0,21.0,4.0,5.0,8.0,13.0,0.0,7.0,4.0,1.0,0.0,0.0,4.5,3.75,1.72,2022-2023,68.0,66.0,68.0,65.0,28.0,Balanced,73.0,76.0,72.0,73.0,27.0,Balanced
B1,2022-10-02,20:00,St Truiden,Eupen,0,1,A,0.0,0.0,D,22.0,8.0,6.0,4.0,8.0,13.0,10.0,1.0,1.0,2.0,0.0,0.0,1.72,3.75,4.33,2022-2023,68.0,68.0,68.0,66.0,24.0,Fast build up,67.0,70.0,68.0,64.0,28.0,Balanced
B1,2022-10-07,19:45,Antwerp,St Truiden,2,0,H,1.0,0.0,H,11.0,4.0,4.0,3.0,15.0,9.0,6.0,2.0,1.0,3.0,0.0,1.0,1.9,3.6,3.8,2022-2023,73.0,76.0,72.0,73.0,27.0,Balanced,68.0,68.0,68.0,66.0,24.0,Fast build up
B1,2022-10-08,15:00,Genk,Kortrijk,2,1,H,1.0,0.0,H,28.0,6.0,7.0,2.0,12.0,13.0,10.0,3.0,4.0,0.0,0.0,0.0,1.3,5.5,8.5,2022-2023,73.0,72.0,74.0,72.0,28.0,Balanced,68.0,66.0,68.0,65.0,28.0,Balanced
B1,2022-10-08,17:15,Seraing,Oostende,1,1,D,0.0,0.0,D,13.0,13.0,2.0,2.0,11.0,10.0,3.0,9.0,1.0,1.0,1.0,0.0,2.75,3.4,2.4,2022-2023,65.0,66.0,65.0,64.0,28.0,Long ball,68.0,68.0,68.0,66.0,28.0,Long ball
B1,2022-10-08,17:15,Waregem,Oud-Heverlee Leuven,2,5,A,1.0,0.0,H,11.0,14.0,2.0,7.0,15.0,9.0,4.0,6.0,6.0,2.0,0.0,0.0,2.62,3.6,2.45,2022-2023,68.0,70.0,68.0,66.0,28.0,Balanced,69.0,74.0,70.0,68.0,23.0,Long ball
B1,2022-10-08,19:45,Club Brugge,Westerlo,0,2,A,0.0,0.0,D,29.0,10.0,12.0,5.0,4.0,9.0,11.0,3.0,0.0,1.0,0.0,0.0,1.53,4.33,5.25,2022-2023,75.0,74.0,76.0,72.0,28.0,Balanced,,,,,,
B1,2022-10-09,12:30,Mechelen,Anderlecht,1,3,A,1.0,0.0,H,19.0,13.0,3.0,7.0,11.0,13.0,5.0,7.0,1.0,4.0,0.0,0.0,3.75,3.75,1.85,2022-2023,69.0,70.0,71.0,67.0,28.0,Balanced,72.0,72.0,72.0,71.0,28.0,Balanced
B1,2022-10-09,15:00,Eupen,Gent,0,4,A,0.0,2.0,A,10.0,13.0,1.0,6.0,15.0,15.0,6.0,9.0,2.0,2.0,0.0,0.0,4.2,3.6,1.75,2022-2023,67.0,70.0,68.0,64.0,28.0,Balanced,,71.0,71.0,73.0,27.0,Slow Build up
B1,2022-10-09,17:30,Charleroi,Standard,0,1,A,0.0,1.0,A,10.0,4.0,3.0,1.0,19.0,14.0,3.0,1.0,3.0,4.0,1.0,2.0,2.1,3.5,3.2,2022-2023,69.0,70.0,70.0,68.0,27.0,Fast build up,,,,,,
B1,2022-10-09,20:00,St. Gilloise,Cercle Brugge,2,1,H,1.0,0.0,H,17.0,13.0,7.0,5.0,10.0,7.0,3.0,4.0,0.0,1.0,0.0,0.0,1.53,4.2,5.25,2022-2023,72.0,71.0,73.0,71.0,25.0,Long ball,69.0,70.0,69.0,66.0,25.0,Fast build up
B1,2022-10-14,19:45,Westerlo,Seraing,2,2,D,2.0,1.0,H,10.0,2.0,3.0,2.0,10.0,10.0,5.0,2.0,0.0,1.0,0.0,0.0,1.57,3.8,5.75,2022-2023,,,,,,,65.0,66.0,65.0,64.0,28.0,Long ball
B1,2022-10-15,15:00,Kortrijk,Waregem,1,3,A,1.0,0.0,H,8.0,15.0,5.0,8.0,14.0,16.0,3.0,5.0,4.0,4.0,0.0,0.0,1.95,3.75,3.5,2022-2023,68.0,66.0,68.0,65.0,28.0,Balanced,68.0,70.0,68.0,66.0,28.0,Balanced
B1,2022-10-15,17:15,Cercle Brugge,Eupen,5,1,H,3.0,1.0,H,18.0,2.0,10.0,2.0,20.0,9.0,2.0,2.0,2.0,2.0,0.0,0.0,1.8,3.6,4.2,2022-2023,69.0,70.0,69.0,66.0,25.0,Fast build up,67.0,70.0,68.0,64.0,28.0,Balanced
B1,2022-10-15,17:15,St Truiden,Charleroi,2,1,H,1.0,0.0,H,10.0,7.0,3.0,2.0,11.0,14.0,4.0,4.0,1.0,2.0,0.0,0.0,2.1,3.3,3.5,2022-2023,68.0,68.0,68.0,66.0,24.0,Fast build up,69.0,70.0,70.0,68.0,27.0,Fast build up
B1,2022-10-15,19:45,Oud-Heverlee Leuven,Genk,0,1,A,0.0,1.0,A,19.0,13.0,7.0,1.0,9.0,15.0,11.0,9.0,3.0,2.0,0.0,1.0,4.33,4.2,1.66,2022-2023,69.0,74.0,70.0,68.0,23.0,Long ball,73.0,72.0,74.0,72.0,28.0,Balanced
B1,2022-10-16,12:30,Standard,Antwerp,3,0,H,3.0,0.0,H,6.0,13.0,4.0,2.0,14.0,14.0,2.0,6.0,2.0,3.0,0.0,0.0,2.87,3.5,2.3,2022-2023,,,,,,,73.0,76.0,72.0,73.0,27.0,Balanced
B1,2022-10-16,15:00,Gent,Mechelen,3,0,H,1.0,0.0,H,19.0,8.0,9.0,1.0,12.0,14.0,5.0,2.0,1.0,3.0,0.0,1.0,1.45,4.5,6.0,2022-2023,,71.0,71.0,73.0,27.0,Slow Build up,69.0,70.0,71.0,67.0,28.0,Balanced
B1,2022-10-16,17:30,Anderlecht,Club Brugge,0,1,A,0.0,0.0,D,12.0,11.0,4.0,4.0,15.0,15.0,6.0,7.0,1.0,3.0,0.0,1.0,2.5,3.5,2.7,2022-2023,72.0,72.0,72.0,71.0,28.0,Balanced,75.0,74.0,76.0,72.0,28.0,Balanced
B1,2022-10-16,20:00,Oostende,St. Gilloise,1,6,A,0.0,2.0,A,11.0,17.0,3.0,8.0,10.0,9.0,6.0,4.0,2.0,2.0,0.0,0.0,4.33,3.75,1.75,2022-2023,68.0,68.0,68.0,66.0,28.0,Long ball,72.0,71.0,73.0,71.0,25.0,Long ball
B1,2022-10-18,17:30,Charleroi,Kortrijk,2,2,D,2.0,0.0,H,11.0,12.0,5.0,6.0,22.0,7.0,4.0,9.0,3.0,1.0,0.0,0.0,1.66,4.0,4.5,2022-2023,69.0,70.0,70.0,68.0,27.0,Fast build up,68.0,66.0,68.0,65.0,28.0,Balanced
B1,2022-10-18,17:30,Eupen,Oud-Heverlee Leuven,4,2,H,2.0,2.0,D,22.0,8.0,9.0,4.0,10.0,11.0,6.0,3.0,3.0,2.0,0.0,0.0,2.62,3.5,2.45,2022-2023,67.0,70.0,68.0,64.0,28.0,Balanced,69.0,74.0,70.0,68.0,23.0,Long ball
B1,2022-10-18,19:45,Genk,Westerlo,6,1,H,5.0,1.0,H,23.0,6.0,10.0,5.0,8.0,7.0,7.0,1.0,1.0,0.0,0.0,1.0,1.57,4.2,5.0,2022-2023,73.0,72.0,74.0,72.0,28.0,Balanced,,,,,,
B1,2022-10-18,19:45,Seraing,Cercle Brugge,0,1,A,0.0,1.0,A,5.0,13.0,3.0,2.0,13.0,20.0,1.0,1.0,5.0,3.0,1.0,0.0,3.8,3.6,1.9,2022-2023,65.0,66.0,65.0,64.0,28.0,Long ball,69.0,70.0,69.0,66.0,25.0,Fast build up
B1,2022-10-19,17:30,St. Gilloise,Gent,2,0,H,1.0,0.0,H,17.0,2.0,3.0,2.0,7.0,13.0,3.0,4.0,1.0,2.0,0.0,1.0,2.05,3.4,3.4,2022-2023,72.0,71.0,73.0,71.0,25.0,Long ball,,71.0,71.0,73.0,27.0,Slow Build up
B1,2022-10-19,19:45,Club Brugge,St Truiden,3,0,H,1.0,0.0,H,12.0,7.0,7.0,2.0,14.0,14.0,8.0,1.0,2.0,2.0,0.0,1.0,1.5,4.5,5.75,2022-2023,75.0,74.0,76.0,72.0,28.0,Balanced,68.0,68.0,68.0,66.0,24.0,Fast build up
B1,2022-10-19,19:45,Mechelen,Standard,2,0,H,0.0,0.0,D,14.0,8.0,7.0,1.0,9.0,9.0,8.0,5.0,1.0,2.0,0.0,0.0,2.55,3.4,2.62,2022-2023,69.0,70.0,71.0,67.0,28.0,Balanced,,,,,,
B1,2022-10-20,17:30,Antwerp,Oostende,3,0,H,1.0,0.0,H,17.0,6.0,4.0,2.0,15.0,17.0,7.0,3.0,1.0,2.0,0.0,0.0,1.57,4.2,5.0,2022-2023,73.0,76.0,72.0,73.0,27.0,Balanced,68.0,68.0,68.0,66.0,28.0,Long ball
B1,2022-10-20,19:45,Waregem,Anderlecht,3,2,H,1.0,1.0,D,12.0,11.0,5.0,4.0,19.0,14.0,5.0,5.0,8.0,1.0,0.0,1.0,5.25,4.2,1.57,2022-2023,68.0,70.0,68.0,66.0,28.0,Balanced,72.0,72.0,72.0,71.0,28.0,Balanced
B1,2022-10-21,19:45,Cercle Brugge,Charleroi,4,1,H,1.0,0.0,H,20.0,11.0,8.0,3.0,9.0,9.0,6.0,6.0,3.0,1.0,0.0,0.0,2.0,3.4,3.8,2022-2023,69.0,70.0,69.0,66.0,25.0,Fast build up,69.0,70.0,70.0,68.0,27.0,Fast build up
B1,2022-10-22,15:00,Kortrijk,Westerlo,0,2,A,0.0,0.0,D,6.0,18.0,3.0,5.0,11.0,14.0,6.0,6.0,0.0,2.0,1.0,0.0,2.87,3.5,2.3,2022-2023,68.0,66.0,68.0,65.0,28.0,Balanced,,,,,,
B1,2022-10-22,17:15,Mechelen,Eupen,2,1,H,1.0,1.0,D,20.0,9.0,10.0,2.0,7.0,10.0,7.0,8.0,3.0,4.0,1.0,0.0,1.85,3.8,3.75,2022-2023,69.0,70.0,71.0,67.0,28.0,Balanced,67.0,70.0,68.0,64.0,28.0,Balanced
B1,2022-10-22,17:15,St Truiden,Oud-Heverlee Leuven,0,0,D,0.0,0.0,D,13.0,14.0,3.0,2.0,10.0,12.0,3.0,5.0,2.0,2.0,1.0,0.0,2.0,3.4,3.6,2022-2023,68.0,68.0,68.0,66.0,24.0,Fast build up,69.0,74.0,70.0,68.0,23.0,Long ball
B1,2022-10-22,19:45,St. Gilloise,Club Brugge,2,2,D,1.0,2.0,A,6.0,13.0,4.0,2.0,8.0,9.0,4.0,4.0,4.0,2.0,1.0,0.0,2.6,3.4,2.6,2022-2023,72.0,71.0,73.0,71.0,25.0,Long ball,75.0,74.0,76.0,72.0,28.0,Balanced
B1,2022-10-23,12:30,Antwerp,Genk,1,3,A,1.0,2.0,A,20.0,8.0,4.0,5.0,10.0,19.0,8.0,4.0,1.0,1.0,0.0,0.0,2.62,3.4,2.45,2022-2023,73.0,76.0,72.0,73.0,27.0,Balanced,73.0,72.0,74.0,72.0,28.0,Balanced
B1,2022-10-23,15:00,Gent,Seraing,2,1,H,1.0,1.0,D,14.0,5.0,4.0,3.0,5.0,11.0,9.0,3.0,1.0,1.0,0.0,0.0,1.36,5.0,7.0,2022-2023,,71.0,71.0,73.0,27.0,Slow Build up,65.0,66.0,65.0,64.0,28.0,Long ball
B1,2022-10-23,17:30,Standard,Anderlecht,5,0,H,,,,,,,,,,,,,,,,3.0,3.5,2.2,2022-2023,,,,,,,72.0,72.0,72.0,71.0,28.0,Balanced
B1,2022-10-23,20:00,Oostende,Waregem,2,1,H,1.0,0.0,H,8.0,7.0,5.0,4.0,15.0,20.0,5.0,5.0,2.0,3.0,0.0,0.0,2.05,3.5,3.4,2022-2023,68.0,68.0,68.0,66.0,28.0,Long ball,68.0,70.0,68.0,66.0,28.0,Balanced
B1,2022-10-28,19:45,Genk,Mechelen,3,1,H,1.0,1.0,D,14.0,10.0,6.0,5.0,9.0,15.0,8.0,7.0,2.0,2.0,1.0,0.0,1.36,5.25,7.0,2022-2023,73.0,72.0,74.0,72.0,28.0,Balanced,69.0,70.0,71.0,67.0,28.0,Balanced
B1,2022-10-29,15:00,Waregem,Standard,0,3,A,0.0,0.0,D,6.0,18.0,3.0,7.0,13.0,11.0,4.0,10.0,1.0,1.0,1.0,0.0,3.0,3.6,2.2,2022-2023,68.0,70.0,68.0,66.0,28.0,Balanced,,,,,,
B1,2022-10-29,17:15,Kortrijk,Cercle Brugge,1,1,D,0.0,1.0,A,14.0,16.0,5.0,3.0,17.0,16.0,3.0,6.0,4.0,2.0,0.0,0.0,3.6,3.6,1.95,2022-2023,68.0,66.0,68.0,65.0,28.0,Balanced,69.0,70.0,69.0,66.0,25.0,Fast build up
B1,2022-10-29,17:15,Westerlo,St Truiden,2,3,A,0.0,2.0,A,11.0,13.0,3.0,4.0,5.0,9.0,4.0,2.0,4.0,3.0,0.0,0.0,2.2,3.25,3.4,2022-2023,,,,,,,68.0,68.0,68.0,66.0,24.0,Fast build up
B1,2022-10-29,19:45,Club Brugge,Oostende,4,2,H,2.0,0.0,H,16.0,6.0,6.0,3.0,5.0,13.0,4.0,2.0,2.0,2.0,0.0,0.0,1.25,6.0,10.0,2022-2023,75.0,74.0,76.0,72.0,28.0,Balanced,68.0,68.0,68.0,66.0,28.0,Long ball
B1,2022-10-30,12:30,Anderlecht,Eupen,4,2,H,2.0,1.0,H,19.0,12.0,8.0,2.0,15.0,6.0,10.0,4.0,2.0,2.0,0.0,0.0,1.44,4.75,6.0,2022-2023,72.0,72.0,72.0,71.0,28.0,Balanced,67.0,70.0,68.0,64.0,28.0,Balanced
B1,2022-10-30,15:00,Seraing,St. Gilloise,1,2,A,0.0,0.0,D,12.0,13.0,2.0,3.0,16.0,11.0,6.0,7.0,3.0,2.0,0.0,0.0,6.0,4.2,1.53,2022-2023,65.0,66.0,65.0,64.0,28.0,Long ball,72.0,71.0,73.0,71.0,25.0,Long ball
B1,2022-10-30,17:30,Oud-Heverlee Leuven,Gent,1,1,D,0.0,1.0,A,12.0,10.0,5.0,4.0,14.0,17.0,1.0,6.0,5.0,4.0,0.0,0.0,3.75,3.6,1.95,2022-2023,69.0,74.0,70.0,68.0,23.0,Long ball,,71.0,71.0,73.0,27.0,Slow Build up
B1,2022-10-30,20:00,Charleroi,Antwerp,1,0,H,1.0,0.0,H,8.0,14.0,3.0,6.0,13.0,4.0,4.0,8.0,3.0,3.0,0.0,0.0,3.4,3.5,2.05,2022-2023,69.0,70.0,70.0,68.0,27.0,Fast build up,73.0,76.0,72.0,73.0,27.0,Balanced
B1,2022-11-04,19:45,Genk,Charleroi,4,1,H,2.0,0.0,H,13.0,6.0,8.0,2.0,3.0,7.0,5.0,4.0,1.0,1.0,0.0,0.0,1.4,4.75,7.5,2022-2023,73.0,72.0,74.0,72.0,28.0,Balanced,69.0,70.0,70.0,68.0,27.0,Fast build up
B1,2022-11-05,15:00,Mechelen,Waregem,2,2,D,2.0,0.0,H,22.0,14.0,6.0,7.0,11.0,10.0,11.0,5.0,1.0,4.0,0.0,1.0,1.72,3.75,4.5,2022-2023,69.0,70.0,71.0,67.0,28.0,Balanced,68.0,70.0,68.0,66.0,28.0,Balanced
B1,2022-11-05,17:15,Cercle Brugge,Oud-Heverlee Leuven,2,1,H,1.0,1.0,D,8.0,9.0,4.0,4.0,8.0,14.0,6.0,6.0,2.0,2.0,0.0,0.0,1.83,3.8,3.8,2022-2023,69.0,70.0,69.0,66.0,25.0,Fast build up,69.0,74.0,70.0,68.0,23.0,Long ball
B1,2022-11-05,17:15,Seraing,St Truiden,1,2,A,1.0,0.0,H,6.0,15.0,2.0,5.0,14.0,19.0,5.0,7.0,5.0,1.0,1.0,0.0,3.6,3.2,2.1,2022-2023,65.0,66.0,65.0,64.0,28.0,Long ball,68.0,68.0,68.0,66.0,24.0,Fast build up
B1,2022-11-05,19:45,Eupen,Standard,2,0,H,0.0,0.0,D,13.0,8.0,5.0,4.0,13.0,10.0,7.0,2.0,0.0,3.0,1.0,1.0,3.1,3.4,2.25,2022-2023,67.0,70.0,68.0,64.0,28.0,Balanced,,,,,,
B1,2022-11-06,12:30,Gent,Club Brugge,2,0,H,2.0,0.0,H,11.0,8.0,2.0,4.0,11.0,12.0,4.0,3.0,1.0,5.0,0.0,0.0,2.7,3.5,2.5,2022-2023,,71.0,71.0,73.0,27.0,Slow Build up,75.0,74.0,76.0,72.0,28.0,Balanced
B1,2022-11-06,15:00,St. Gilloise,Westerlo,1,1,D,0.0,1.0,A,25.0,13.0,1.0,5.0,12.0,14.0,10.0,4.0,4.0,3.0,0.0,0.0,1.57,4.0,5.5,2022-2023,72.0,71.0,73.0,71.0,25.0,Long ball,,,,,,
B1,2022-11-06,17:30,Antwerp,Anderlecht,0,0,D,0.0,0.0,D,14.0,4.0,3.0,1.0,13.0,13.0,4.0,1.0,2.0,3.0,0.0,0.0,2.15,3.4,3.3,2022-2023,73.0,76.0,72.0,73.0,27.0,Balanced,72.0,72.0,72.0,71.0,28.0,Balanced
B1,2022-11-06,20:00,Oostende,Kortrijk,3,1,H,1.0,1.0,D,22.0,8.0,9.0,4.0,13.0,15.0,8.0,6.0,3.0,3.0,0.0,1.0,2.1,3.4,3.3,2022-2023,68.0,68.0,68.0,66.0,28.0,Long ball,68.0,66.0,68.0,65.0,28.0,Balanced
B1,2022-11-11,19:45,Oud-Heverlee Leuven,Seraing,5,0,H,4.0,0.0,H,25.0,4.0,14.0,1.0,11.0,8.0,14.0,3.0,1.0,6.0,0.0,1.0,1.55,4.0,5.75,2022-2023,69.0,74.0,70.0,68.0,23.0,Long ball,65.0,66.0,65.0,64.0,28.0,Long ball
B1,2022-11-12,15:00,Westerlo,Oostende,6,0,H,3.0,0.0,H,16.0,7.0,8.0,0.0,8.0,14.0,5.0,3.0,1.0,2.0,0.0,0.0,1.75,4.0,4.2,2022-2023,,,,,,,68.0,68.0,68.0,66.0,28.0,Long ball
B1,2022-11-12,17:15,St Truiden,Cercle Brugge,0,1,A,0.0,0.0,D,12.0,6.0,1.0,1.0,13.0,11.0,10.0,2.0,0.0,4.0,1.0,1.0,2.4,3.4,2.8,2022-2023,68.0,68.0,68.0,66.0,24.0,Fast build up,69.0,70.0,69.0,66.0,25.0,Fast build up
B1,2022-11-12,17:15,Waregem,Eupen,5,5,D,2.0,3.0,A,19.0,16.0,9.0,8.0,12.0,8.0,11.0,2.0,2.0,2.0,0.0,0.0,2.3,3.75,2.8,2022-2023,68.0,70.0,68.0,66.0,28.0,Balanced,67.0,70.0,68.0,64.0,28.0,Balanced
B1,2022-11-12,19:45,Charleroi,Mechelen,0,5,A,,,,,,,,,,,,,,,,2.2,3.5,3.0,2022-2023,69.0,70.0,70.0,68.0,27.0,Fast build up,69.0,70.0,71.0,67.0,28.0,Balanced
B1,2022-11-13,12:30,Club Brugge,Antwerp,2,2,D,1.0,0.0,H,9.0,11.0,5.0,6.0,11.0,11.0,3.0,4.0,4.0,2.0,0.0,0.0,1.83,3.75,4.0,2022-2023,75.0,74.0,76.0,72.0,28.0,Balanced,73.0,76.0,72.0,73.0,27.0,Balanced
B1,2022-11-13,15:00,Standard,St. Gilloise,2,3,A,0.0,1.0,A,10.0,13.0,5.0,7.0,10.0,17.0,8.0,4.0,3.0,4.0,0.0,0.0,3.4,3.5,2.0,2022-2023,,,,,,,72.0,71.0,73.0,71.0,25.0,Long ball
B1,2022-11-13,17:30,Anderlecht,Genk,0,2,A,0.0,1.0,A,12.0,13.0,5.0,4.0,10.0,14.0,5.0,6.0,2.0,3.0,0.0,1.0,2.62,3.5,2.5,2022-2023,72.0,72.0,72.0,71.0,28.0,Balanced,73.0,72.0,74.0,72.0,28.0,Balanced
