Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
B1,02/10/2022,12:30,Anderlecht,Charleroi,0,1,0,0.0,0.0,D,21.0,5.0,8.0,2.0,9.0,14.0,14.0,5.0,2.0,3.0,0.0,0.0,1.6,4.0,5.0
B1,02/10/2022,15:00,Gent,Cercle Brugge,3,4,0,0.0,1.0,A,12.0,14.0,7.0,5.0,15.0,15.0,6.0,4.0,3.0,5.0,0.0,0.0,1.6,4.0,5.0
B1,02/10/2022,17:30,Kortrijk,Antwerp,2,1,1,2.0,0.0,H,13.0,21.0,4.0,5.0,8.0,13.0,0.0,7.0,4.0,1.0,0.0,0.0,4.5,3.75,1.72
B1,02/10/2022,20:00,St Truiden,Eupen,0,1,0,0.0,0.0,D,22.0,8.0,6.0,4.0,8.0,13.0,10.0,1.0,1.0,2.0,0.0,0.0,1.72,3.75,4.33
B1,07/10/2022,19:45,Antwerp,St Truiden,2,0,1,1.0,0.0,H,11.0,4.0,4.0,3.0,15.0,9.0,6.0,2.0,1.0,3.0,0.0,1.0,1.9,3.6,3.8
B1,08/10/2022,15:00,Genk,Kortrijk,2,1,1,1.0,0.0,H,28.0,6.0,7.0,2.0,12.0,13.0,10.0,3.0,4.0,0.0,0.0,0.0,1.3,5.5,8.5
B1,08/10/2022,17:15,Seraing,Oostende,1,1,2,0.0,0.0,D,13.0,13.0,2.0,2.0,11.0,10.0,3.0,9.0,1.0,1.0,1.0,0.0,2.75,3.4,2.4
B1,08/10/2022,17:15,Waregem,Oud-Heverlee Leuven,2,5,0,1.0,0.0,H,11.0,14.0,2.0,7.0,15.0,9.0,4.0,6.0,6.0,2.0,0.0,0.0,2.62,3.6,2.45
B1,08/10/2022,19:45,Club Brugge,Westerlo,0,2,0,0.0,0.0,D,29.0,10.0,12.0,5.0,4.0,9.0,11.0,3.0,0.0,1.0,0.0,0.0,1.53,4.33,5.25
B1,09/10/2022,12:30,Mechelen,Anderlecht,1,3,0,1.0,0.0,H,19.0,13.0,3.0,7.0,11.0,13.0,5.0,7.0,1.0,4.0,0.0,0.0,3.75,3.75,1.85
B1,09/10/2022,15:00,Eupen,Gent,0,4,0,0.0,2.0,A,10.0,13.0,1.0,6.0,15.0,15.0,6.0,9.0,2.0,2.0,0.0,0.0,4.2,3.6,1.75
B1,09/10/2022,17:30,Charleroi,Standard,0,1,0,0.0,1.0,A,10.0,4.0,3.0,1.0,19.0,14.0,3.0,1.0,3.0,4.0,1.0,2.0,2.1,3.5,3.2
B1,09/10/2022,20:00,St. Gilloise,Cercle Brugge,2,1,1,1.0,0.0,H,17.0,13.0,7.0,5.0,10.0,7.0,3.0,4.0,0.0,1.0,0.0,0.0,1.53,4.2,5.25
B1,14/10/2022,19:45,Westerlo,Seraing,2,2,2,2.0,1.0,H,10.0,2.0,3.0,2.0,10.0,10.0,5.0,2.0,0.0,1.0,0.0,0.0,1.57,3.8,5.75
B1,15/10/2022,15:00,Kortrijk,Waregem,1,3,0,1.0,0.0,H,8.0,15.0,5.0,8.0,14.0,16.0,3.0,5.0,4.0,4.0,0.0,0.0,1.95,3.75,3.5
B1,15/10/2022,17:15,Cercle Brugge,Eupen,5,1,1,3.0,1.0,H,18.0,2.0,10.0,2.0,20.0,9.0,2.0,2.0,2.0,2.0,0.0,0.0,1.8,3.6,4.2
B1,15/10/2022,17:15,St Truiden,Charleroi,2,1,1,1.0,0.0,H,10.0,7.0,3.0,2.0,11.0,14.0,4.0,4.0,1.0,2.0,0.0,0.0,2.1,3.3,3.5
B1,15/10/2022,19:45,Oud-Heverlee Leuven,Genk,0,1,0,0.0,1.0,A,19.0,13.0,7.0,1.0,9.0,15.0,11.0,9.0,3.0,2.0,0.0,1.0,4.33,4.2,1.66
B1,16/10/2022,12:30,Standard,Antwerp,3,0,1,3.0,0.0,H,6.0,13.0,4.0,2.0,14.0,14.0,2.0,6.0,2.0,3.0,0.0,0.0,2.87,3.5,2.3
B1,16/10/2022,15:00,Gent,Mechelen,3,0,1,1.0,0.0,H,19.0,8.0,9.0,1.0,12.0,14.0,5.0,2.0,1.0,3.0,0.0,1.0,1.45,4.5,6.0
B1,16/10/2022,17:30,Anderlecht,Club Brugge,0,1,0,0.0,0.0,D,12.0,11.0,4.0,4.0,15.0,15.0,6.0,7.0,1.0,3.0,0.0,1.0,2.5,3.5,2.7
B1,16/10/2022,20:00,Oostende,St. Gilloise,1,6,0,0.0,2.0,A,11.0,17.0,3.0,8.0,10.0,9.0,6.0,4.0,2.0,2.0,0.0,0.0,4.33,3.75,1.75
B1,18/10/2022,17:30,Charleroi,Kortrijk,2,2,2,2.0,0.0,H,11.0,12.0,5.0,6.0,22.0,7.0,4.0,9.0,3.0,1.0,0.0,0.0,1.66,4.0,4.5
B1,18/10/2022,17:30,Eupen,Oud-Heverlee Leuven,4,2,1,2.0,2.0,D,22.0,8.0,9.0,4.0,10.0,11.0,6.0,3.0,3.0,2.0,0.0,0.0,2.62,3.5,2.45
B1,18/10/2022,19:45,Genk,Westerlo,6,1,1,5.0,1.0,H,23.0,6.0,10.0,5.0,8.0,7.0,7.0,1.0,1.0,0.0,0.0,1.0,1.57,4.2,5.0
B1,18/10/2022,19:45,Seraing,Cercle Brugge,0,1,0,0.0,1.0,A,5.0,13.0,3.0,2.0,13.0,20.0,1.0,1.0,5.0,3.0,1.0,0.0,3.8,3.6,1.9
B1,19/10/2022,17:30,St. Gilloise,Gent,2,0,1,1.0,0.0,H,17.0,2.0,3.0,2.0,7.0,13.0,3.0,4.0,1.0,2.0,0.0,1.0,2.05,3.4,3.4
B1,19/10/2022,19:45,Club Brugge,St Truiden,3,0,1,1.0,0.0,H,12.0,7.0,7.0,2.0,14.0,14.0,8.0,1.0,2.0,2.0,0.0,1.0,1.5,4.5,5.75
B1,19/10/2022,19:45,Mechelen,Standard,2,0,1,0.0,0.0,D,14.0,8.0,7.0,1.0,9.0,9.0,8.0,5.0,1.0,2.0,0.0,0.0,2.55,3.4,2.62
B1,20/10/2022,17:30,Antwerp,Oostende,3,0,1,1.0,0.0,H,17.0,6.0,4.0,2.0,15.0,17.0,7.0,3.0,1.0,2.0,0.0,0.0,1.57,4.2,5.0
B1,20/10/2022,19:45,Waregem,Anderlecht,3,2,1,1.0,1.0,D,12.0,11.0,5.0,4.0,19.0,14.0,5.0,5.0,8.0,1.0,0.0,1.0,5.25,4.2,1.57
B1,21/10/2022,19:45,Cercle Brugge,Charleroi,4,1,1,1.0,0.0,H,20.0,11.0,8.0,3.0,9.0,9.0,6.0,6.0,3.0,1.0,0.0,0.0,2.0,3.4,3.8
B1,22/10/2022,15:00,Kortrijk,Westerlo,0,2,0,0.0,0.0,D,6.0,18.0,3.0,5.0,11.0,14.0,6.0,6.0,0.0,2.0,1.0,0.0,2.87,3.5,2.3
B1,22/10/2022,17:15,Mechelen,Eupen,2,1,1,1.0,1.0,D,20.0,9.0,10.0,2.0,7.0,10.0,7.0,8.0,3.0,4.0,1.0,0.0,1.85,3.8,3.75
B1,22/10/2022,17:15,St Truiden,Oud-Heverlee Leuven,0,0,2,0.0,0.0,D,13.0,14.0,3.0,2.0,10.0,12.0,3.0,5.0,2.0,2.0,1.0,0.0,2.0,3.4,3.6
B1,22/10/2022,19:45,St. Gilloise,Club Brugge,2,2,2,1.0,2.0,A,6.0,13.0,4.0,2.0,8.0,9.0,4.0,4.0,4.0,2.0,1.0,0.0,2.6,3.4,2.6
B1,23/10/2022,12:30,Antwerp,Genk,1,3,0,1.0,2.0,A,20.0,8.0,4.0,5.0,10.0,19.0,8.0,4.0,1.0,1.0,0.0,0.0,2.62,3.4,2.45
B1,23/10/2022,15:00,Gent,Seraing,2,1,1,1.0,1.0,D,14.0,5.0,4.0,3.0,5.0,11.0,9.0,3.0,1.0,1.0,0.0,0.0,1.36,5.0,7.0
B1,23/10/2022,17:30,Standard,Anderlecht,5,0,1,,,,,,,,,,,,,,,,3.0,3.5,2.2
B1,23/10/2022,20:00,Oostende,Waregem,2,1,1,1.0,0.0,H,8.0,7.0,5.0,4.0,15.0,20.0,5.0,5.0,2.0,3.0,0.0,0.0,2.05,3.5,3.4
B1,28/10/2022,19:45,Genk,Mechelen,3,1,1,1.0,1.0,D,14.0,10.0,6.0,5.0,9.0,15.0,8.0,7.0,2.0,2.0,1.0,0.0,1.36,5.25,7.0
B1,29/10/2022,15:00,Waregem,Standard,0,3,0,0.0,0.0,D,6.0,18.0,3.0,7.0,13.0,11.0,4.0,10.0,1.0,1.0,1.0,0.0,3.0,3.6,2.2
B1,29/10/2022,17:15,Kortrijk,Cercle Brugge,1,1,2,0.0,1.0,A,14.0,16.0,5.0,3.0,17.0,16.0,3.0,6.0,4.0,2.0,0.0,0.0,3.6,3.6,1.95
B1,29/10/2022,17:15,Westerlo,St Truiden,2,3,0,0.0,2.0,A,11.0,13.0,3.0,4.0,5.0,9.0,4.0,2.0,4.0,3.0,0.0,0.0,2.2,3.25,3.4
B1,29/10/2022,19:45,Club Brugge,Oostende,4,2,1,2.0,0.0,H,16.0,6.0,6.0,3.0,5.0,13.0,4.0,2.0,2.0,2.0,0.0,0.0,1.25,6.0,10.0
B1,30/10/2022,12:30,Anderlecht,Eupen,4,2,1,2.0,1.0,H,19.0,12.0,8.0,2.0,15.0,6.0,10.0,4.0,2.0,2.0,0.0,0.0,1.44,4.75,6.0
B1,30/10/2022,15:00,Seraing,St. Gilloise,1,2,0,0.0,0.0,D,12.0,13.0,2.0,3.0,16.0,11.0,6.0,7.0,3.0,2.0,0.0,0.0,6.0,4.2,1.53
B1,30/10/2022,17:30,Oud-Heverlee Leuven,Gent,1,1,2,0.0,1.0,A,12.0,10.0,5.0,4.0,14.0,17.0,1.0,6.0,5.0,4.0,0.0,0.0,3.75,3.6,1.95
B1,30/10/2022,20:00,Charleroi,Antwerp,1,0,1,1.0,0.0,H,8.0,14.0,3.0,6.0,13.0,4.0,4.0,8.0,3.0,3.0,0.0,0.0,3.4,3.5,2.05
B1,04/11/2022,19:45,Genk,Charleroi,4,1,1,2.0,0.0,H,13.0,6.0,8.0,2.0,3.0,7.0,5.0,4.0,1.0,1.0,0.0,0.0,1.4,4.75,7.5
B1,05/11/2022,15:00,Mechelen,Waregem,2,2,2,2.0,0.0,H,22.0,14.0,6.0,7.0,11.0,10.0,11.0,5.0,1.0,4.0,0.0,1.0,1.72,3.75,4.5
B1,05/11/2022,17:15,Cercle Brugge,Oud-Heverlee Leuven,2,1,1,1.0,1.0,D,8.0,9.0,4.0,4.0,8.0,14.0,6.0,6.0,2.0,2.0,0.0,0.0,1.83,3.8,3.8
B1,05/11/2022,17:15,Seraing,St Truiden,1,2,0,1.0,0.0,H,6.0,15.0,2.0,5.0,14.0,19.0,5.0,7.0,5.0,1.0,1.0,0.0,3.6,3.2,2.1
B1,05/11/2022,19:45,Eupen,Standard,2,0,1,0.0,0.0,D,13.0,8.0,5.0,4.0,13.0,10.0,7.0,2.0,0.0,3.0,1.0,1.0,3.1,3.4,2.25
B1,06/11/2022,12:30,Gent,Club Brugge,2,0,1,2.0,0.0,H,11.0,8.0,2.0,4.0,11.0,12.0,4.0,3.0,1.0,5.0,0.0,0.0,2.7,3.5,2.5
B1,06/11/2022,15:00,St. Gilloise,Westerlo,1,1,2,0.0,1.0,A,25.0,13.0,1.0,5.0,12.0,14.0,10.0,4.0,4.0,3.0,0.0,0.0,1.57,4.0,5.5
B1,06/11/2022,17:30,Antwerp,Anderlecht,0,0,2,0.0,0.0,D,14.0,4.0,3.0,1.0,13.0,13.0,4.0,1.0,2.0,3.0,0.0,0.0,2.15,3.4,3.3
B1,06/11/2022,20:00,Oostende,Kortrijk,3,1,1,1.0,1.0,D,22.0,8.0,9.0,4.0,13.0,15.0,8.0,6.0,3.0,3.0,0.0,1.0,2.1,3.4,3.3
B1,11/11/2022,19:45,Oud-Heverlee Leuven,Seraing,5,0,1,4.0,0.0,H,25.0,4.0,14.0,1.0,11.0,8.0,14.0,3.0,1.0,6.0,0.0,1.0,1.55,4.0,5.75
B1,12/11/2022,15:00,Westerlo,Oostende,6,0,1,3.0,0.0,H,16.0,7.0,8.0,0.0,8.0,14.0,5.0,3.0,1.0,2.0,0.0,0.0,1.75,4.0,4.2
B1,12/11/2022,17:15,St Truiden,Cercle Brugge,0,1,0,0.0,0.0,D,12.0,6.0,1.0,1.0,13.0,11.0,10.0,2.0,0.0,4.0,1.0,1.0,2.4,3.4,2.8
B1,12/11/2022,17:15,Waregem,Eupen,5,5,2,2.0,3.0,A,19.0,16.0,9.0,8.0,12.0,8.0,11.0,2.0,2.0,2.0,0.0,0.0,2.3,3.75,2.8
B1,12/11/2022,19:45,Charleroi,Mechelen,0,5,0,,,,,,,,,,,,,,,,2.2,3.5,3.0
B1,13/11/2022,12:30,Club Brugge,Antwerp,2,2,2,1.0,0.0,H,9.0,11.0,5.0,6.0,11.0,11.0,3.0,4.0,4.0,2.0,0.0,0.0,1.83,3.75,4.0
B1,13/11/2022,15:00,Standard,St. Gilloise,2,3,0,0.0,1.0,A,10.0,13.0,5.0,7.0,10.0,17.0,8.0,4.0,3.0,4.0,0.0,0.0,3.4,3.5,2.0
B1,13/11/2022,17:30,Anderlecht,Genk,0,2,0,0.0,1.0,A,12.0,13.0,5.0,4.0,10.0,14.0,5.0,6.0,2.0,3.0,0.0,1.0,2.62,3.5,2.5
B1,13/11/2022,20:00,Kortrijk,Gent,0,4,0,0.0,2.0,A,8.0,19.0,3.0,10.0,8.0,15.0,8.0,6.0,2.0,0.0,1.0,1.0,5.0,3.8,1.66
B1,23/12/2022,17:30,Seraing,Eupen,0,1,0,0.0,0.0,D,8.0,15.0,1.0,5.0,9.0,16.0,4.0,9.0,3.0,1.0,0.0,0.0,2.7,3.25,2.45
B1,23/12/2022,19:30,Gent,Standard,0,0,2,0.0,0.0,D,21.0,1.0,5.0,0.0,12.0,12.0,13.0,1.0,0.0,5.0,0.0,0.0,1.53,4.0,5.25
B1,23/12/2022,19:30,Mechelen,Cercle Brugge,1,1,2,0.0,1.0,A,20.0,12.0,9.0,4.0,8.0,8.0,9.0,8.0,2.0,4.0,0.0,1.0,2.55,3.4,2.55
B1,26/12/2022,12:30,Club Brugge,Oud-Heverlee Leuven,1,1,2,1.0,0.0,H,20.0,12.0,7.0,5.0,10.0,17.0,3.0,3.0,3.0,2.0,0.0,0.0,1.44,4.75,5.75
B1,26/12/2022,15:00,St. Gilloise,Oostende,3,0,1,0.0,0.0,D,12.0,4.0,5.0,1.0,9.0,13.0,10.0,2.0,3.0,4.0,0.0,0.0,1.33,5.0,7.0
B1,26/12/2022,17:15,Kortrijk,Genk,1,0,1,0.0,0.0,D,18.0,14.0,8.0,6.0,13.0,11.0,5.0,6.0,4.0,1.0,0.0,0.0,6.5,4.33,1.4
B1,26/12/2022,19:45,Charleroi,Anderlecht,0,1,0,0.0,0.0,D,9.0,9.0,2.0,2.0,13.0,8.0,3.0,0.0,2.0,1.0,0.0,0.0,2.9,3.4,2.15
B1,27/12/2022,19:00,St Truiden,Waregem,2,0,1,1.0,0.0,H,12.0,6.0,6.0,1.0,10.0,10.0,6.0,3.0,0.0,1.0,0.0,1.0,1.67,3.6,4.5
B1,27/12/2022,19:00,Westerlo,Antwerp,3,3,2,1.0,0.0,H,10.0,15.0,4.0,7.0,10.0,8.0,3.0,6.0,1.0,1.0,0.0,0.0,3.1,3.5,2.05
B1,06/01/2023,19:45,Standard,St Truiden,1,1,2,0.0,0.0,D,6.0,9.0,1.0,3.0,11.0,13.0,9.0,2.0,0.0,2.0,0.0,0.0,2.2,3.25,3.0
B1,07/01/2023,15:00,Eupen,Charleroi,1,2,0,1.0,0.0,H,10.0,20.0,3.0,4.0,11.0,12.0,5.0,7.0,1.0,2.0,0.0,0.0,2.55,3.4,2.45
B1,07/01/2023,17:15,Cercle Brugge,Westerlo,0,1,0,0.0,1.0,A,11.0,4.0,5.0,2.0,8.0,9.0,6.0,4.0,1.0,3.0,0.0,0.0,2.05,3.5,3.1
B1,07/01/2023,17:15,Oostende,Seraing,1,2,0,1.0,1.0,D,17.0,4.0,3.0,2.0,21.0,20.0,5.0,2.0,6.0,5.0,2.0,0.0,1.75,3.75,4.2
B1,07/01/2023,19:45,Antwerp,Gent,2,0,1,1.0,0.0,H,11.0,9.0,5.0,1.0,10.0,10.0,3.0,6.0,2.0,1.0,0.0,0.0,2.45,3.25,2.63
B1,08/01/2023,12:30,Genk,Club Brugge,3,1,1,1.0,1.0,D,12.0,7.0,6.0,4.0,13.0,10.0,5.0,4.0,2.0,4.0,0.0,1.0,2.1,3.5,3.0
B1,08/01/2023,15:00,Waregem,Mechelen,2,0,1,1.0,0.0,H,16.0,7.0,4.0,4.0,21.0,16.0,3.0,3.0,2.0,6.0,0.0,0.0,2.75,3.5,2.2
B1,08/01/2023,17:30,Anderlecht,St. Gilloise,1,3,0,0.0,0.0,D,6.0,21.0,2.0,10.0,12.0,12.0,0.0,6.0,5.0,3.0,1.0,0.0,2.6,3.3,2.45
B1,08/01/2023,20:00,Oud-Heverlee Leuven,Kortrijk,2,3,0,1.0,1.0,D,16.0,15.0,4.0,6.0,10.0,16.0,5.0,6.0,1.0,3.0,0.0,0.0,1.65,4.0,4.2
B1,13/01/2023,19:45,Westerlo,Oud-Heverlee Leuven,1,2,0,0.0,0.0,D,14.0,10.0,4.0,4.0,10.0,7.0,9.0,3.0,3.0,2.0,0.0,1.0,1.95,3.75,3.5
B1,14/01/2023,15:00,Seraing,Standard,1,1,2,1.0,1.0,D,8.0,16.0,2.0,1.0,9.0,15.0,3.0,11.0,5.0,1.0,0.0,0.0,3.8,3.6,1.91
B1,14/01/2023,17:15,Eupen,St Truiden,0,2,0,0.0,1.0,A,7.0,10.0,3.0,4.0,9.0,9.0,3.0,3.0,1.0,1.0,0.0,0.0,2.9,3.4,2.3
B1,14/01/2023,17:15,Mechelen,Oostende,2,1,1,1.0,0.0,H,16.0,14.0,6.0,4.0,6.0,17.0,10.0,1.0,1.0,1.0,0.0,1.0,1.73,3.8,4.33
B1,14/01/2023,19:45,Genk,Waregem,1,0,1,1.0,0.0,H,9.0,7.0,3.0,1.0,17.0,16.0,1.0,5.0,2.0,2.0,0.0,0.0,1.25,6.5,8.0
B1,15/01/2023,12:30,Club Brugge,Anderlecht,1,1,2,0.0,0.0,D,17.0,4.0,6.0,0.0,13.0,15.0,3.0,4.0,2.0,3.0,0.0,0.0,1.91,3.75,3.6
B1,15/01/2023,15:00,Gent,Kortrijk,2,1,1,1.0,0.0,H,15.0,12.0,6.0,5.0,14.0,12.0,7.0,5.0,3.0,1.0,0.0,0.0,1.36,5.0,8.5
B1,15/01/2023,17:30,St. Gilloise,Antwerp,2,0,1,1.0,0.0,H,17.0,7.0,6.0,5.0,13.0,11.0,8.0,9.0,5.0,4.0,0.0,0.0,2.15,3.4,3.25
B1,15/01/2023,20:00,Charleroi,Cercle Brugge,2,1,1,1.0,1.0,D,10.0,12.0,6.0,3.0,9.0,12.0,9.0,7.0,1.0,1.0,0.0,0.0,2.63,3.3,2.63
B1,17/01/2023,17:30,Oud-Heverlee Leuven,Eupen,1,1,2,1.0,0.0,H,17.0,7.0,7.0,3.0,9.0,10.0,8.0,7.0,2.0,2.0,0.0,0.0,1.62,4.0,4.75
B1,17/01/2023,19:45,Standard,Mechelen,2,0,1,1.0,0.0,H,12.0,10.0,5.0,1.0,12.0,13.0,7.0,7.0,2.0,0.0,0.0,0.0,1.85,3.6,3.8
B1,17/01/2023,19:45,Westerlo,Genk,2,3,0,0.0,2.0,A,14.0,8.0,5.0,3.0,7.0,9.0,11.0,4.0,3.0,0.0,0.0,0.0,3.3,3.75,2.0
B1,18/01/2023,17:30,Cercle Brugge,St. Gilloise,1,1,2,0.0,0.0,D,6.0,15.0,1.0,7.0,15.0,10.0,3.0,6.0,2.0,0.0,0.0,0.0,3.3,3.5,2.05
B1,18/01/2023,17:30,Oostende,Antwerp,0,3,0,0.0,2.0,A,16.0,12.0,3.0,6.0,13.0,17.0,6.0,5.0,1.0,0.0,0.0,0.0,4.2,3.8,1.75
B1,18/01/2023,19:45,Anderlecht,Waregem,2,3,0,2.0,1.0,H,19.0,11.0,9.0,5.0,9.0,16.0,5.0,2.0,1.0,2.0,0.0,0.0,1.5,4.5,5.25
B1,18/01/2023,19:45,Kortrijk,Seraing,3,2,1,2.0,1.0,H,21.0,12.0,7.0,7.0,11.0,12.0,6.0,8.0,1.0,2.0,0.0,1.0,1.85,3.75,3.8
B1,19/01/2023,17:30,Gent,Charleroi,0,0,2,0.0,0.0,D,11.0,9.0,6.0,3.0,7.0,11.0,9.0,5.0,2.0,4.0,0.0,0.0,1.55,4.2,5.25
B1,19/01/2023,19:45,St Truiden,Club Brugge,1,1,2,0.0,1.0,A,8.0,13.0,4.0,4.0,14.0,6.0,1.0,8.0,1.0,1.0,0.0,0.0,3.5,3.5,2.0
B1,21/01/2023,15:00,Waregem,Westerlo,1,1,2,0.0,1.0,A,11.0,13.0,3.0,5.0,15.0,10.0,5.0,5.0,1.0,1.0,0.0,0.0,2.88,3.4,2.2
B1,21/01/2023,17:15,Mechelen,Kortrijk,3,2,1,2.0,1.0,H,15.0,8.0,8.0,3.0,14.0,15.0,9.0,0.0,2.0,4.0,0.0,0.0,1.75,3.5,4.2
B1,21/01/2023,17:15,Oostende,Cercle Brugge,1,2,0,0.0,1.0,A,9.0,10.0,4.0,6.0,11.0,15.0,4.0,6.0,3.0,1.0,0.0,0.0,3.0,3.4,2.1
B1,21/01/2023,19:45,St. Gilloise,Oud-Heverlee Leuven,1,0,1,0.0,0.0,D,18.0,11.0,7.0,4.0,7.0,15.0,12.0,5.0,1.0,3.0,0.0,0.0,1.5,4.5,5.25
B1,22/01/2023,12:30,Antwerp,Standard,4,1,1,3.0,1.0,H,8.0,10.0,6.0,3.0,20.0,9.0,2.0,2.0,3.0,2.0,0.0,1.0,1.67,3.6,4.75
B1,22/01/2023,15:00,Seraing,Anderlecht,0,1,0,0.0,0.0,D,9.0,14.0,4.0,4.0,17.0,11.0,4.0,6.0,3.0,1.0,0.0,0.0,5.25,4.0,1.55
B1,22/01/2023,17:30,Club Brugge,Charleroi,2,2,2,1.0,2.0,A,12.0,9.0,6.0,3.0,7.0,18.0,2.0,3.0,2.0,4.0,0.0,1.0,1.4,4.5,6.5
B1,22/01/2023,20:00,St Truiden,Gent,0,3,0,0.0,2.0,A,5.0,13.0,1.0,4.0,12.0,10.0,1.0,5.0,2.0,0.0,1.0,0.0,3.4,3.2,2.1
B1,27/01/2023,19:45,Standard,Eupen,3,1,1,2.0,1.0,H,13.0,8.0,7.0,3.0,15.0,11.0,8.0,2.0,1.0,2.0,0.0,0.0,1.65,3.75,4.5
B1,28/01/2023,15:00,Westerlo,Mechelen,2,0,1,1.0,0.0,H,26.0,8.0,8.0,2.0,4.0,10.0,11.0,5.0,1.0,3.0,0.0,1.0,1.85,3.6,3.6
B1,28/01/2023,17:15,Kortrijk,Oostende,2,2,2,1.0,1.0,D,14.0,22.0,3.0,7.0,12.0,8.0,2.0,5.0,1.0,0.0,0.0,0.0,2.0,3.4,3.3
B1,28/01/2023,17:15,Oud-Heverlee Leuven,St Truiden,1,1,2,0.0,1.0,A,13.0,8.0,5.0,4.0,7.0,18.0,6.0,3.0,0.0,3.0,0.0,0.0,2.25,3.3,2.9
B1,28/01/2023,19:45,Charleroi,St. Gilloise,0,1,0,0.0,1.0,A,5.0,9.0,1.0,3.0,17.0,8.0,2.0,8.0,3.0,3.0,0.0,0.0,3.3,3.4,2.0
B1,29/01/2023,12:30,Anderlecht,Antwerp,0,0,2,0.0,0.0,D,7.0,12.0,0.0,4.0,12.0,10.0,6.0,2.0,4.0,3.0,1.0,1.0,2.63,3.25,2.45
B1,29/01/2023,15:00,Cercle Brugge,Gent,3,2,1,0.0,0.0,D,10.0,9.0,6.0,5.0,18.0,7.0,4.0,2.0,1.0,1.0,0.0,0.0,3.1,3.25,2.15
B1,29/01/2023,17:30,Waregem,Club Brugge,1,2,0,1.0,2.0,A,11.0,12.0,4.0,2.0,8.0,17.0,4.0,8.0,2.0,4.0,1.0,0.0,4.5,3.75,1.65
B1,29/01/2023,20:00,Genk,Seraing,4,0,1,2.0,0.0,H,12.0,6.0,9.0,0.0,7.0,15.0,3.0,4.0,0.0,2.0,0.0,0.0,1.22,5.75,10.0
B1,01/02/2023,17:45,Eupen,Genk,1,1,2,1.0,1.0,D,10.0,14.0,4.0,5.0,15.0,13.0,3.0,7.0,5.0,4.0,0.0,0.0,5.5,3.8,1.53
B1,03/02/2023,19:45,Oostende,Anderlecht,0,2,0,0.0,1.0,A,11.0,12.0,4.0,3.0,18.0,13.0,3.0,2.0,3.0,1.0,0.0,0.0,3.4,3.6,1.91
B1,04/02/2023,15:00,Cercle Brugge,Standard,1,1,2,0.0,0.0,D,13.0,8.0,3.0,2.0,21.0,14.0,4.0,1.0,3.0,3.0,0.0,0.0,2.05,3.5,3.1
B1,04/02/2023,17:15,Eupen,Westerlo,1,1,2,0.0,1.0,A,7.0,15.0,3.0,6.0,18.0,7.0,4.0,7.0,1.0,0.0,0.0,0.0,2.9,3.5,2.15
B1,04/02/2023,17:15,Seraing,Oud-Heverlee Leuven,2,1,1,1.0,1.0,D,14.0,19.0,4.0,5.0,10.0,10.0,7.0,11.0,1.0,0.0,0.0,0.0,4.0,3.6,1.85
B1,04/02/2023,19:45,St Truiden,Kortrijk,1,0,1,1.0,0.0,H,7.0,9.0,2.0,4.0,11.0,9.0,2.0,2.0,1.0,3.0,0.0,0.0,1.73,3.6,4.33
B1,05/02/2023,12:30,Antwerp,Club Brugge,0,0,2,0.0,0.0,D,7.0,4.0,2.0,1.0,12.0,22.0,2.0,5.0,1.0,5.0,0.0,0.0,2.5,3.3,2.63
B1,05/02/2023,15:00,Mechelen,Charleroi,2,2,2,2.0,0.0,H,10.0,17.0,7.0,8.0,12.0,11.0,4.0,7.0,0.0,3.0,1.0,0.0,2.15,3.4,3.1
B1,05/02/2023,17:30,Gent,Genk,2,3,0,1.0,1.0,D,20.0,11.0,6.0,5.0,12.0,12.0,4.0,3.0,1.0,1.0,0.0,0.0,2.25,3.4,2.8
B1,05/02/2023,18:15,St. Gilloise,Waregem,4,0,1,1.0,0.0,H,14.0,7.0,8.0,1.0,8.0,9.0,2.0,3.0,0.0,1.0,0.0,0.0,1.36,4.75,7.0
B1,10/02/2023,19:00,Oud-Heverlee Leuven,Cercle Brugge,0,0,2,0.0,0.0,D,7.0,11.0,1.0,5.0,12.0,10.0,6.0,7.0,1.0,0.0,0.0,0.0,2.25,3.25,2.8
B1,10/02/2023,19:45,Club Brugge,St. Gilloise,1,1,2,1.0,1.0,D,10.0,19.0,4.0,2.0,13.0,10.0,5.0,3.0,1.0,4.0,0.0,0.0,2.3,3.3,2.9
B1,10/02/2023,19:45,Eupen,Mechelen,2,1,1,0.0,1.0,A,11.0,14.0,3.0,4.0,16.0,16.0,4.0,2.0,0.0,4.0,0.0,0.0,2.55,3.4,2.5
B1,11/02/2023,15:00,Westerlo,Gent,3,3,2,2.0,2.0,D,8.0,16.0,5.0,9.0,7.0,6.0,3.0,6.0,1.0,1.0,0.0,0.0,2.8,3.3,2.38
B1,11/02/2023,17:15,Charleroi,Seraing,3,0,1,1.0,0.0,H,11.0,2.0,4.0,1.0,8.0,13.0,10.0,2.0,1.0,0.0,0.0,0.0,1.5,4.0,5.75
B1,12/02/2023,12:30,Genk,Antwerp,0,1,0,0.0,0.0,D,16.0,8.0,3.0,3.0,17.0,14.0,9.0,3.0,2.0,3.0,0.0,0.0,1.91,3.5,3.75
